,districts,longitude,latitude,year,pop,spei,dep.index,built,temp.jan,temp.apr,temp.jul,temp.oct,total.con,protests,battles,expl,riots,vac,sd,precip.jan,precip.apr,precip.jul,precip.oct
715,Jhelum Valley,73.82190572,34.19837177,2022,255081,-0.283857919,73.801972,0.488113633,-1.561588057,17.57522986,20.37244892,14.93270754,0,2,0,0,1,0,0,4.376273138,1.572230258,5.147430612,0.508811562
716,Kachhi,67.52766355,29.34511751,2010,232139,-1.271994787,86.27208227,0.004398411,19.37913984,35.7847963,35.87964343,31.82040074,12,0,0,6,1,5,0,0.115804759,0.256662238,1.828292415,0.071029948
717,Kachhi,67.52766355,29.34511751,2011,232072,0.034991339,86.27208227,0.004398411,17.48504123,30.84880119,37.07283916,29.74709873,23,8,0,3,1,0,0,0.064659327,0.912781968,0.386844867,0.192676307
718,Kachhi,67.52766355,29.34511751,2012,235724,-0.80260591,86.27208227,0.004398411,15.46671568,29.9760734,38.70300247,29.17372299,20,5,2,4,1,0,0,0.450262315,1.000860754,0.403502324,0.118511822
719,Kachhi,67.52766355,29.34511751,2013,239375,-0.797395309,86.27208227,0.004398411,17.51519913,29.12703727,38.27714287,32.09353902,22,9,1,1,0,1,0,0.051214251,0.86798911,0.233264195,0.034331205
720,Kachhi,67.52766355,29.34511751,2014,242961,-1.592506617,86.27208227,0.004398411,17.47543578,31.10860452,38.89250893,31.12545431,11,6,1,2,0,2,1,0.062430513,0.639025774,0.190393351,0.133761606
721,Kachhi,67.52766355,29.34511751,2015,246560,-1.031129353,86.27208227,0.004398411,17.52877555,33.34807012,35.10463368,31.41622048,2,8,2,1,0,1,0,0.104326815,0.237631589,1.207563013,0.123014569
722,Kachhi,67.52766355,29.34511751,2016,136036,-1.172345082,86.27208227,0.004398411,18.07690345,32.19654274,37.51018238,32.89712365,13,9,1,1,0,1,0,0.327749696,0.534506096,0.598762733,0.000366596
723,Kachhi,67.52766355,29.34511751,2017,147556,-1.83317551,86.27208227,0.004398411,15.1732396,36.24736054,37.42225761,33.34605781,10,11,0,0,0,0,1,0.953324739,0.028086915,0.31896979,0.000231243
724,Kachhi,67.52766355,29.34511751,2018,149671,-2.099440446,86.27208227,0.004398411,19.60669247,33.74224247,38.76871128,31.05102547,5,9,0,1,2,0,0,0.022167472,0.39465023,0.292630073,0.05088038
725,Kachhi,67.52766355,29.34511751,2019,164694,-0.329951883,86.27208227,0.004398411,16.80595185,30.82349967,39.14332392,29.39770711,11,10,0,0,1,1,0,0.355298567,1.445640125,0.491535993,0.620328997
726,Kachhi,67.52766355,29.34511751,2020,168131,0.282603483,86.27208227,0.004398411,14.13043091,30.44376234,38.7862855,31.52249756,18,10,2,0,0,0,0,1.160730834,0.318274977,0.375502276,0.000222219
727,Kachhi,67.52766355,29.34511751,2021,171501,-0.783888023,86.27208227,0.004398411,18.85346939,33.19754893,38.93184298,31.33824996,26,11,0,0,0,1,0,0.000222219,0.229095319,0.18065695,0.167419415
728,Kachhi,67.52766355,29.34511751,2022,174939,-0.783888023,86.27208227,0.004398411,15.60693382,37.42279423,32.70021188,30.67383707,41,12,0,0,0,0,0,0.872094821,0.037471398,2.455428531,0.00037562
729,Kalat,66.72844958,29.09902131,2010,172435,-1.191550081,88.21536778,0.001319823,12.25549661,25.41523885,29.56569662,22.93338032,17,2,0,7,1,7,0,0.179029388,0.392505477,1.079707508,0.163376869
730,Kalat,66.72844958,29.09902131,2011,172424,0.275708206,88.21536778,0.001319823,10.08571644,21.30782768,29.66148707,21.15138816,8,12,0,4,0,1,0,0.198875005,1.242798042,0.907217768,0.404674435
731,Kalat,66.72844958,29.09902131,2012,175134,-0.748373679,88.21536778,0.001319823,6.95149914,20.34522071,31.39077351,19.94928599,10,9,2,4,1,1,0,0.778732039,1.558776336,0.365684188,0.109187179
732,Kalat,66.72844958,29.09902131,2013,177904,-0.164199917,88.21536778,0.001319823,9.799323704,19.80714451,30.82197879,22.68168415,10,11,4,1,0,1,0,0.130986155,1.083738181,0.43439798,0.062362124
733,Kalat,66.72844958,29.09902131,2014,178944,-1.367256517,88.21536778,0.001319823,8.586799863,21.65279786,31.14118709,21.8949493,6,7,2,5,0,3,0,0.200888204,0.781548809,0.355613916,0.154285413
734,Kalat,66.72844958,29.09902131,2015,181476,-1.223461479,88.21536778,0.001319823,10.9083298,23.8367998,29.33325512,22.25679751,21,11,1,1,2,1,1,0.187941322,0.42759328,1.260468036,0.243832187
735,Kalat,66.72844958,29.09902131,2016,172634,-1.323644837,88.21536778,0.001319823,11.89514811,22.22521475,30.70149405,22.22668903,9,13,3,1,0,0,0,0.358935054,0.768136027,1.031420639,0.00207727
736,Kalat,66.72844958,29.09902131,2017,187253,-1.500858853,88.21536778,0.001319823,8.33479866,25.20285272,30.56197069,23.49934086,6,15,1,1,0,0,0,0.948798246,0.048132949,0.453871732,0.000384643
737,Kalat,66.72844958,29.09902131,2018,189933,-1.85393552,88.21536778,0.001319823,12.18226527,23.56844165,31.58901412,20.49744072,10,11,3,0,1,2,0,0.051082222,0.597214958,0.567538431,0.120689345
738,Kalat,66.72844958,29.09902131,2019,209006,0.465003212,88.21536778,0.001319823,10.26503281,21.78064131,30.77707662,20.70249354,14,14,0,0,1,2,0,0.698033085,1.541191828,0.994644484,0.692279865
739,Kalat,66.72844958,29.09902131,2020,213365,0.998261387,88.21536778,0.001319823,6.00233867,21.87259354,30.43056861,20.65511305,8,17,0,0,0,0,0,1.786549988,0.697477425,0.839611022,0.000222219
740,Kalat,66.72844958,29.09902131,2021,217641,-0.863168128,88.21536778,0.001319823,11.0188504,23.62347319,31.29649548,21.68356722,14,16,0,0,1,0,0,0.000222219,0.343325278,0.215801269,0.075052547
741,Kalat,66.72844958,29.09902131,2022,222003,-0.863168128,88.21536778,0.001319823,8.507607837,26.67588033,25.98194924,21.83632102,44,14,1,1,1,0,0,0.715728724,0.083549874,3.613949592,0.001269425
742,Kambar Shahdad Kot,67.71101135,27.63554086,2010,1239065,-1.107732754,86.98607898,0.142383903,22.64253308,38.79034643,38.74363704,33.11895499,32,28,0,2,2,0,0,0.01702193,0.125535321,2.165091845,0.023200402
743,Kambar Shahdad Kot,67.71101135,27.63554086,2011,1257924,-0.052897419,86.98607898,0.142383903,20.33478607,34.40132076,39.75793872,31.51305625,15,14,6,6,0,5,1,0.047611735,0.109237214,0.345603568,0.066027721
744,Kambar Shahdad Kot,67.71101135,27.63554086,2012,1277720,-0.957484089,86.98607898,0.142383903,19.3379797,34.12468657,40.87929557,30.83038416,51,22,3,3,2,1,1,0.065374841,0.395994738,0.083137947,0.132167624
745,Kambar Shahdad Kot,67.71101135,27.63554086,2013,1299096,-1.030779233,86.98607898,0.142383903,20.99520432,33.33903128,40.52922371,33.50520118,51,25,1,5,0,1,0,0.101163798,0.547924633,0.266214983,0.059674086
746,Kambar Shahdad Kot,67.71101135,27.63554086,2014,1316615,-1.51785935,86.98607898,0.142383903,19.96520659,35.04173422,40.69207921,32.81611335,20,18,3,8,1,2,0,0.032292947,0.12998605,0.138489411,0.166396039
747,Kambar Shahdad Kot,67.71101135,27.63554086,2015,1335893,-1.439702993,86.98607898,0.142383903,20.6529213,36.68690862,38.46288353,32.81019478,22,21,3,4,3,1,0,0.039609977,0.418845529,1.183869317,0.042842528
748,Kambar Shahdad Kot,67.71101135,27.63554086,2016,673097,-1.457354734,86.98607898,0.142383903,22.05093602,36.14370183,40.87304556,33.45569822,10,24,4,3,0,1,0,0.099189235,0.085009005,0.132653303,0.00079548
749,Kambar Shahdad Kot,67.71101135,27.63554086,2017,730097,-1.881554037,86.98607898,0.142383903,19.10914393,38.42322908,38.97808363,33.64315132,22,28,2,1,0,0,1,0.210393765,0.027858141,1.230653725,0.000222219
750,Kambar Shahdad Kot,67.71101135,27.63554086,2018,740566,-2.119447668,86.98607898,0.142383903,22.11480928,36.91872736,40.73109446,32.71935649,17,25,2,2,2,1,0,0.000309801,0.155305046,0.123847388,0.03336781
751,Kambar Shahdad Kot,67.71101135,27.63554086,2019,814904,-0.696099846,86.98607898,0.142383903,20.3145919,35.44246909,41.64279172,32.1550559,32,27,1,0,3,1,0,0.169111064,0.42894128,0.692035894,0.2387383
752,Kambar Shahdad Kot,67.71101135,27.63554086,2020,831910,-0.206416919,86.98607898,0.142383903,18.15762649,35.35707589,40.8419612,31.90148048,64,30,0,0,1,1,0,0.351033617,0.117772422,0.292465526,0.000222219
753,Kambar Shahdad Kot,67.71101135,27.63554086,2021,848585,-0.832790375,86.98607898,0.142383903,20.79804476,35.91529219,39.81468601,31.95844084,77,25,2,1,4,0,0,0.000222219,0.087572753,0.326056986,0.15087024
754,Kambar Shahdad Kot,67.71101135,27.63554086,2022,865594,-0.832790375,86.98607898,0.142383903,18.59794479,39.15388897,33.2166825,31.92550989,48,26,1,0,3,0,2,0.456027827,0.043344131,5.466521608,0.000262029
755,Karak,71.10938204,33.13896885,2010,601486,0.592148608,81.30722277,0.082059435,16.87977364,31.18658175,31.7081236,27.10570667,11,6,2,2,0,1,0,0.273990821,0.647243964,8.224091592,0.295139746
756,Karak,71.10938204,33.13896885,2011,611913,1.007163063,81.30722277,0.082059435,14.63865795,26.70460189,30.92115734,25.33361139,7,7,1,2,0,0,1,0.143831878,0.922349178,3.514462913,0.53265063
757,Karak,71.10938204,33.13896885,2012,621536,0.580700959,81.30722277,0.082059435,12.08417443,25.86340374,35.17227431,24.71477409,15,7,1,0,2,1,0,0.537946321,0.762666336,1.212309396,0.483991184
758,Karak,71.10938204,33.13896885,2013,635051,1.242915755,81.30722277,0.082059435,13.94471097,25.3623875,31.28397781,26.75863256,27,7,0,3,1,0,0,0.135524581,0.719082632,3.421255372,0.684736778
759,Karak,71.10938204,33.13896885,2014,644070,0.793927021,81.30722277,0.082059435,15.34754637,24.94201481,32.35870518,24.02399651,22,5,5,0,0,1,0,0.105611541,0.871710192,5.122576396,1.334448666
760,Karak,71.10938204,33.13896885,2015,653540,1.810423901,81.30722277,0.082059435,14.62547728,24.74948653,31.35335239,25.50254527,29,8,2,1,0,0,0,0.941907704,2.988260746,2.734405972,0.852117829
761,Karak,71.10938204,33.13896885,2016,750099,1.663943887,81.30722277,0.082059435,14.87389762,26.79480393,31.05920218,28.40903306,48,9,0,2,0,0,0,0.281841302,1.045537435,2.850251322,0.329536357
762,Karak,71.10938204,33.13896885,2017,813623,0.23849173,81.30722277,0.082059435,12.85302985,29.96264119,31.54215788,28.56498751,28,9,2,0,0,0,0,0.794085179,0.669814097,3.781463859,0.210002634
763,Karak,71.10938204,33.13896885,2018,825280,-0.72166571,81.30722277,0.082059435,16.46629313,28.43373424,32.27675363,24.72081103,52,8,0,0,0,1,2,0.081484848,0.784559703,7.551809572,0.817704298
764,Karak,71.10938204,33.13896885,2019,908121,0.543649918,81.30722277,0.082059435,12.84286765,27.28470212,33.49173938,25.06863976,57,10,1,0,0,0,0,1.009313557,1.395628276,1.884269953,1.038279124
765,Karak,71.10938204,33.13896885,2020,927071,1.679196437,81.30722277,0.082059435,12.28973245,25.21584063,33.22732114,28.62596067,26,11,0,0,0,0,0,0.831053499,0.627651601,2.344927373,0.071367202
766,Karak,71.10938204,33.13896885,2021,945652,-0.238363952,81.30722277,0.082059435,15.95139192,27.78803252,33.8752867,27.55862856,46,8,1,0,0,2,0,0.060725063,0.462165494,2.190760171,0.474719496
767,Karak,71.10938204,33.13896885,2022,964605,-0.238363952,81.30722277,0.082059435,13.50185065,33.85330216,30.28581905,28.03871672,34,8,0,0,2,1,0,0.938540795,0.226786421,7.658586263,0.116236761
768,Kashmore,69.2304815,28.27470879,2010,851514,-0.855115039,85.68323621,0.476486849,22.90952154,39.46645045,39.31295453,33.78620894,48,44,1,1,2,0,0,0.023738353,0.040033691,0.927379312,0.02755178
769,Kashmore,69.2304815,28.27470879,2011,864518,0.373350274,85.68323621,0.476486849,20.35001379,34.67437498,39.77354728,32.33928415,26,37,2,5,1,2,1,0.069676024,0.497168252,0.248077319,0.039292191
770,Kashmore,69.2304815,28.27470879,2012,878149,-0.787214616,85.68323621,0.476486849,20.28938185,34.91385801,40.63215853,32.69588394,83,28,5,8,3,3,1,0.0016346,0.397789638,0.05020283,0.075537403
771,Kashmore,69.2304815,28.27470879,2013,895578,-0.789328612,85.68323621,0.476486849,21.93783566,34.68240674,40.29970653,33.96931214,79,31,4,6,3,3,1,0.035778895,0.29516255,0.075925807,0.05053827
772,Kashmore,69.2304815,28.27470879,2014,914757,-1.233326212,85.68323621,0.476486849,20.61784423,35.56453583,40.59525442,32.76360273,57,25,7,10,0,5,1,0.068316608,0.049514294,0.166812484,0.053115864
773,Kashmore,69.2304815,28.27470879,2015,929205,-0.4997532,85.68323621,0.476486849,21.30253893,36.84746566,37.73059216,33.04203719,49,32,5,7,1,2,1,0.009526275,0.088654885,1.828319093,0.031471135
774,Kashmore,69.2304815,28.27470879,2016,642167,-0.560514855,85.68323621,0.476486849,22.56342078,36.28954683,40.52606576,33.91613452,22,37,8,2,0,1,0,0.010409013,0.079633306,0.012792405,0.006666205
775,Kashmore,69.2304815,28.27470879,2017,696560,-1.547121982,85.68323621,0.476486849,20.07882367,38.77167667,38.83614076,34.13215221,29,42,3,2,1,0,0,0.167253853,0.033360194,1.205053292,0.000222219
776,Kashmore,69.2304815,28.27470879,2018,706538,-1.848585089,85.68323621,0.476486849,22.61203132,37.58014096,40.12216781,33.10277412,50,37,3,2,5,1,0,0.000222219,0.128572285,0.153006466,0.001193231
777,Kashmore,69.2304815,28.27470879,2019,777461,-0.852178837,85.68323621,0.476486849,20.61301467,35.88633132,40.88082823,32.08945956,55,37,4,0,5,1,1,0.12929613,1.00412453,0.262059885,0.332343463
778,Kashmore,69.2304815,28.27470879,2020,793683,-0.342252227,85.68323621,0.476486849,18.58853785,35.17790879,40.70817156,33.37674649,47,43,2,0,1,2,0,0.241527405,0.028716993,0.041905095,0.000222219
779,Kashmore,69.2304815,28.27470879,2021,809600,-0.943606696,85.68323621,0.476486849,21.40553448,36.30503291,39.67669367,32.67173616,82,42,1,1,3,1,0,0.000222219,0.048437354,0.137276079,0.012351036
780,Kashmore,69.2304815,28.27470879,2022,825836,-0.943606696,85.68323621,0.476486849,19.75078125,39.76084345,34.99312574,33.49543811,58,35,4,2,5,2,0,0.299081905,0.045100606,3.240946628,0.000222219
781,Kasur,74.15802762,31.05383801,2010,3271156,-0.449078148,75.43046157,2.991625864,18.60065549,36.50872006,34.00902183,29.93854372,15,11,1,0,3,0,0,0.086769259,0.329028783,2.922699079,0.222855541
782,Kasur,74.15802762,31.05383801,2011,3326441,1.222672204,75.43046157,2.991625864,16.8025175,32.19827333,34.40206058,30.07625317,1,12,1,0,1,1,0,0.024021809,0.358073306,1.578947156,0.049919373
783,Kasur,74.15802762,31.05383801,2012,3379080,0.391695209,75.43046157,2.991625864,16.18661482,30.28063734,37.38625729,28.4260539,7,8,1,3,0,3,0,0.392295086,0.888420663,0.423403745,0.335018158
784,Kasur,74.15802762,31.05383801,2013,3431412,0.744148047,75.43046157,2.991625864,16.69713925,31.75324977,34.89457478,30.22234727,15,9,1,2,2,1,0,0.265311302,0.287170831,1.252306243,0.530129679
785,Kasur,74.15802762,31.05383801,2014,3485385,0.649996487,75.43046157,2.991625864,17.32800014,31.25365893,35.52671013,29.19009653,7,8,4,1,0,2,0,0.170248295,0.455583949,1.759339025,0.417662517
786,Kasur,74.15802762,31.05383801,2015,3537181,1.415820653,75.43046157,2.991625864,16.84615121,30.41985603,32.71932887,29.76652429,17,10,1,2,0,1,1,0.506781266,0.918829997,2.080362784,0.741382058
787,Kasur,74.15802762,31.05383801,2016,2620002,1.276141773,75.43046157,2.991625864,18.25970218,34.10799422,34.23413285,31.37969695,19,13,1,0,1,0,0,0.187686289,0.096176301,2.233086219,0.102729648
788,Kasur,74.15802762,31.05383801,2017,2838937,0.548518047,75.43046157,2.991625864,17.11580147,35.86467851,34.13730694,31.74426143,28,14,1,0,0,0,0,0.865749015,0.342135476,2.4431317,0.026898063
789,Kasur,74.15802762,31.05383801,2018,2877845,-0.275131247,75.43046157,2.991625864,19.413698,33.9332917,33.52750829,29.95806318,52,12,1,0,2,0,0,0.267894291,0.366149375,2.065259632,0.193619267
790,Kasur,74.15802762,31.05383801,2019,3165143,0.426774036,75.43046157,2.991625864,16.84306566,33.23900933,34.62626605,29.90128234,47,13,1,0,0,1,0,0.599272563,0.827793745,2.36072421,0.283155355
791,Kasur,74.15802762,31.05383801,2020,3231051,1.5187669,75.43046157,2.991625864,15.47345023,30.00525197,35.92518213,30.97424893,14,15,0,0,0,0,0,1.077215704,0.340838342,1.257032322,0.000583161
792,Kasur,74.15802762,31.05383801,2021,3295626,0.816137919,75.43046157,2.991625864,16.78648605,31.74221558,35.05670033,29.74039772,22,10,2,2,1,0,0,1.044324897,0.613665112,1.879588991,0.768024064
793,Kasur,74.15802762,31.05383801,2022,3361492,0.816137919,75.43046157,2.991625864,15.98618821,37.66523128,32.00250858,30.52513367,17,9,3,1,2,0,0,1.199112467,0.099830835,4.928260075,0.072263917
794,Kech,63.05014679,25.99964099,2010,491806,-1.455359022,87.05223868,0.00365527,23.6761376,37.23849418,36.621414,34.63406225,11,2,3,2,0,3,1,0.19566597,0.020910944,0.11729836,0.009546819
795,Kech,63.05014679,25.99964099,2011,491841,-1.273705115,87.05223868,0.00365527,23.08787011,33.84915496,36.42261736,32.61362804,25,6,1,1,1,2,0,0.058406834,0.086651953,0.039419867,0.048035709
796,Kech,63.05014679,25.99964099,2012,495905,-0.771301565,87.05223868,0.00365527,20.89638177,34.24854286,37.8121797,33.51692534,30,7,2,1,0,1,0,0.831743185,0.323711251,0.010176211,0.082078248
797,Kech,63.05014679,25.99964099,2013,504144,-0.683155057,87.05223868,0.00365527,22.50984897,32.30068921,35.56469594,34.62034192,25,9,0,0,1,1,0,0.00924412,0.329733849,0.022260168,0.039419867
798,Kech,63.05014679,25.99964099,2014,514840,-0.960605604,87.05223868,0.00365527,20.53239782,34.64709657,36.22067053,33.16457623,40,7,1,0,0,2,1,0.164919894,0.135572877,0.020536262,0.032413498
799,Kech,63.05014679,25.99964099,2015,519923,-1.769303709,87.05223868,0.00365527,22.30771554,36.90146245,37.20599895,34.22663972,36,6,0,2,3,0,0,0.428496713,0.017044151,0.031379892,0.061670074
800,Kech,63.05014679,25.99964099,2016,461387,-1.995419075,87.05223868,0.00365527,24.42532263,34.57415379,36.72918446,34.87832259,29,8,2,1,0,0,0,0.05299517,0.045003183,0.025432968,0.003494689
801,Kech,63.05014679,25.99964099,2017,499954,-1.990272085,87.05223868,0.00365527,21.77234268,37.62186771,36.38650544,35.50513872,33,9,1,1,0,0,0,0.624342832,0.004312345,0.016298478,0.00314031
802,Kech,63.05014679,25.99964099,2018,507099,-2.374691606,87.05223868,0.00365527,24.25925173,36.74213646,37.26479332,33.93391369,22,11,0,0,0,0,0,0.007955804,0.023395289,0.008354481,0.05360795
803,Kech,63.05014679,25.99964099,2019,554423,-1.440864965,87.05223868,0.00365527,23.44234862,34.66848931,36.32445661,33.01826809,21,9,1,0,0,1,0,0.141665613,0.445757927,0.022049756,0.185328068
804,Kech,63.05014679,25.99964099,2020,564962,-0.584887989,87.05223868,0.00365527,19.05637542,34.70332249,37.42357049,33.3116088,63,11,0,0,0,0,0,0.892836661,0.021586479,0.139290166,0.000251751
805,Kech,63.05014679,25.99964099,2021,576231,-1.988691688,87.05223868,0.00365527,22.38785875,36.46253804,35.86666948,32.39520584,130,9,2,0,0,0,0,0.010630259,0.15806672,0.548114417,0.357015501
806,Kech,63.05014679,25.99964099,2022,587725,-1.988691688,87.05223868,0.00365527,21.10218676,37.80707025,30.56523728,34.16071627,155,11,0,0,0,0,0,1.262782574,0.089966874,2.981177778,0.001012189
807,Khairpur,69.08274116,26.82855505,2010,2079464,-0.041176462,84.00059593,0.379656197,24.16221154,40.73125716,38.02101935,35.87258577,228,201,2,3,19,2,1,0.011730114,0.046210601,1.294549375,0.06157174
808,Khairpur,69.08274116,26.82855505,2011,2111247,0.68940738,84.00059593,0.379656197,22.23300901,36.70072635,39.39167162,33.79538815,133,141,19,27,14,23,4,0.043981595,0.029688881,0.174856541,0.000726194
809,Khairpur,69.08274116,26.82855505,2012,2144474,-0.708329208,84.00059593,0.379656197,21.4535579,36.59696795,39.96788744,33.59810417,277,149,12,27,12,25,3,0.047912595,0.161545858,0.013806489,0.056598233
810,Khairpur,69.08274116,26.82855505,2013,2177391,-0.41580526,84.00059593,0.379656197,22.83958939,35.36780286,39.32791975,35.73648474,292,148,17,33,10,19,1,0.101063173,0.504352109,0.124372708,0.032105079
811,Khairpur,69.08274116,26.82855505,2014,2209394,-0.861527661,84.00059593,0.379656197,21.62230125,37.48940843,39.74339867,35.09431635,132,128,32,33,13,20,2,0.024159562,0.073695924,0.203056067,0.081529126
812,Khairpur,69.08274116,26.82855505,2015,2238016,-0.804227533,84.00059593,0.379656197,22.45806294,38.38857091,38.00013409,35.14279175,146,161,22,19,10,13,3,0.002240997,0.151878189,1.648768486,0.017083762
813,Khairpur,69.08274116,26.82855505,2016,1623589,-0.903812656,84.00059593,0.379656197,24.06358239,38.00433854,39.83381585,35.27247905,184,174,19,13,5,14,3,0.014733802,0.003798998,0.014261506,0.122762869
814,Khairpur,69.08274116,26.82855505,2017,1761118,-1.15400896,84.00059593,0.379656197,21.19535642,39.86628692,37.91458928,36.4827455,254,194,11,11,6,5,1,0.106886237,0.028427505,1.148010905,0.000262537
